timestamp_ms,frame_time_ms,fps,draw_calls,render_components_ms,poll_events_ms,begin_frame_ms,end_frame_ms,profiler_ui_ms,text_update_ms
12124.784,4.678,213.745,15,0.775,0.010,0.026,0.271,3.563,3.476
12129.476,5.805,172.267,15,0.407,0.009,0.024,0.298,5.034,4.949
12135.294,6.691,149.463,15,0.624,0.009,0.032,0.258,5.736,5.637
12141.997,4.245,235.548,15,0.702,0.010,0.025,0.256,3.221,3.134
12146.256,4.579,218.404,15,1.053,0.012,0.026,0.297,3.149,3.068
12150.847,7.472,133.839,15,0.763,0.010,0.024,0.264,6.380,6.275
12158.332,4.029,248.194,15,0.409,0.010,0.024,0.276,3.279,3.193
12162.374,7.362,135.828,15,1.144,0.009,0.025,0.287,5.865,5.776
12169.749,7.303,136.923,15,0.962,0.010,0.024,0.259,6.016,5.929
12177.065,6.854,145.895,15,0.753,0.010,0.024,0.257,5.777,5.687
12183.933,3.677,271.986,15,0.427,0.010,0.023,0.259,2.924,2.843
12187.622,6.934,144.221,15,0.909,0.010,0.024,0.275,5.683,5.574
12194.569,7.349,136.075,15,0.742,0.009,0.024,0.269,6.272,6.181
12201.932,7.736,129.271,15,0.814,0.013,0.032,0.285,6.555,6.467
12209.681,6.672,149.888,15,0.770,0.012,0.030,0.273,5.549,5.441
12216.366,4.854,206.002,15,0.720,0.010,0.026,0.303,3.762,3.675
12221.233,5.169,193.472,15,0.489,0.010,0.025,0.292,4.319,4.222
12226.415,6.837,146.258,15,0.706,0.010,0.023,0.272,5.793,5.704
12233.266,3.692,270.832,15,0.661,0.010,0.025,0.276,2.681,2.602
12236.971,7.227,138.379,15,0.746,0.009,0.023,0.262,6.155,6.065
12244.212,6.868,145.597,15,0.651,0.011,0.026,0.271,5.877,5.785
12251.093,6.610,151.282,15,0.726,0.009,0.026,0.273,5.542,5.450
12257.716,4.408,226.863,15,0.746,0.009,0.024,0.270,3.327,3.242
12262.137,6.568,152.254,15,0.778,0.009,0.024,0.269,5.454,5.358
12268.719,7.316,136.691,15,0.729,0.010,0.025,0.272,6.247,6.140
12276.047,7.501,133.309,15,0.745,0.010,0.024,0.271,6.420,6.330
12283.562,7.036,142.118,15,0.747,0.010,0.025,0.277,5.945,5.847
12290.612,3.857,259.272,15,0.764,0.010,0.026,0.269,2.756,2.673
12294.482,6.056,165.114,15,0.731,0.010,0.026,0.273,4.982,4.891
12300.552,7.820,127.873,15,0.755,0.010,0.025,0.273,6.723,6.634
12308.386,4.468,223.795,15,0.699,0.010,0.025,0.285,3.416,3.328
12312.867,6.290,158.971,15,1.036,0.011,0.029,0.279,4.899,4.812
12319.171,6.949,143.909,15,0.770,0.010,0.025,0.269,5.840,5.730
12326.186,9.396,106.431,15,1.149,0.010,0.025,0.361,7.806,7.629
12335.610,8.451,118.325,15,1.131,0.022,0.063,0.367,6.800,6.693
12344.076,9.470,105.595,15,0.774,0.013,0.035,0.333,8.270,8.106
12353.564,7.684,130.141,15,0.842,0.013,0.033,0.273,6.482,6.392
12361.261,7.561,132.252,15,0.781,0.011,0.027,0.295,6.407,6.317
12368.836,6.957,143.743,15,0.770,0.011,0.028,0.286,5.824,5.720
12375.807,7.188,139.125,15,0.807,0.010,0.026,0.272,6.038,5.930
12383.008,7.709,129.720,15,1.118,0.010,0.025,0.495,6.009,5.887
12390.731,4.487,222.851,15,0.775,0.011,0.026,0.284,3.356,3.271
12395.231,7.166,139.549,15,0.744,0.010,0.025,0.294,6.060,5.974
12402.410,7.139,140.072,15,0.764,0.010,0.024,0.288,6.019,5.923
12409.568,8.639,115.751,15,1.091,0.018,0.041,0.295,7.141,7.043
12418.225,10.467,95.535,15,0.867,0.027,0.061,0.334,9.116,8.945
12428.712,7.724,129.466,15,0.970,0.026,0.046,0.314,6.311,6.215
12436.453,6.842,146.161,15,0.845,0.021,0.036,0.282,5.613,5.510
12443.313,6.586,151.848,15,0.787,0.017,0.028,0.309,5.405,5.303
12449.913,4.361,229.294,15,0.753,0.015,0.027,0.283,3.245,3.161
12454.289,6.154,162.503,15,0.933,0.014,0.037,0.288,4.846,4.753
12460.461,7.093,140.982,15,0.912,0.015,0.035,0.346,5.740,5.646
12467.568,7.036,142.127,15,0.773,0.012,0.027,0.284,5.903,5.739
12474.622,4.004,249.779,15,0.760,0.013,0.028,0.263,2.905,2.808
12478.639,7.090,141.044,15,0.742,0.012,0.025,0.268,6.010,5.924
12485.743,7.287,137.223,15,0.737,0.011,0.024,0.275,6.207,6.121
12493.043,7.164,139.579,15,0.719,0.010,0.024,0.275,6.102,6.012
12500.221,3.781,264.494,15,0.758,0.011,0.025,0.284,2.667,2.586
12504.015,6.397,156.317,15,0.749,0.010,0.025,0.272,5.307,5.220
12510.426,7.230,138.305,15,0.756,0.010,0.025,0.286,6.121,6.031
12517.670,7.115,140.551,15,0.722,0.010,0.024,0.260,6.065,5.976
12524.799,4.835,206.808,15,0.750,0.010,0.025,0.272,3.744,3.657
12529.647,5.718,174.882,15,0.986,0.010,0.024,0.279,4.386,4.301
12535.379,7.136,140.126,15,0.749,0.009,0.025,0.279,6.042,5.953
12542.528,6.663,150.086,15,0.783,0.010,0.025,0.260,5.550,5.464
12549.204,4.517,221.377,15,0.760,0.011,0.026,0.262,3.422,3.335
12553.735,6.213,160.955,15,0.850,0.010,0.026,0.274,5.020,4.940
12559.961,5.989,166.966,15,0.754,0.010,0.024,0.266,4.902,4.815
12565.964,4.405,227.024,15,0.816,0.010,0.024,0.266,3.255,3.169
12570.382,6.527,153.205,15,0.725,0.010,0.025,0.279,5.455,5.373
12576.922,6.713,148.961,15,0.717,0.009,0.025,0.264,5.665,5.581
12583.648,7.366,135.760,15,0.776,0.009,0.024,0.261,6.263,6.171
12591.028,3.767,265.441,15,0.729,0.010,0.024,0.263,2.708,2.627
12594.808,5.817,171.904,15,0.753,0.009,0.026,0.270,4.727,4.637
12600.638,7.287,137.226,15,0.719,0.009,0.025,0.262,6.241,6.133
12607.939,4.462,224.117,15,0.745,0.009,0.024,0.259,3.394,3.310
12612.414,6.960,143.687,15,0.804,0.009,0.027,0.292,5.789,5.700
12619.388,6.516,153.479,15,0.777,0.013,0.032,0.316,5.339,5.251
12625.916,6.357,157.318,15,0.749,0.010,0.029,0.275,5.260,5.171
12632.286,3.767,265.471,15,0.742,0.010,0.029,0.277,2.677,2.595
12636.066,6.256,159.854,15,0.706,0.009,0.024,0.263,5.221,5.132
12642.335,7.254,137.849,15,0.719,0.010,0.025,0.268,6.199,6.112
12649.603,5.130,194.920,15,0.749,0.009,0.024,0.262,4.053,3.964
12654.746,5.067,197.373,15,0.895,0.011,0.025,0.273,3.829,3.744
12659.826,7.842,127.526,15,0.738,0.009,0.025,0.268,6.769,6.627
12667.687,9.377,106.640,15,0.909,0.018,0.047,0.355,7.991,7.872
12677.086,9.285,107.696,15,0.969,0.028,0.063,0.358,7.792,7.668
12686.395,8.823,113.334,15,0.931,0.029,0.062,0.326,7.402,7.297
12695.236,8.407,118.953,15,0.906,0.020,0.037,0.331,7.060,6.940
12703.658,7.264,137.660,15,0.829,0.016,0.031,0.285,6.062,5.974
12710.936,7.727,129.411,15,0.897,0.014,0.031,0.272,6.474,6.386
12718.677,6.639,150.635,15,0.793,0.010,0.028,0.266,5.506,5.371
12725.329,7.317,136.669,15,0.688,0.009,0.027,0.269,6.289,6.192
12732.667,9.185,108.874,15,1.166,0.021,0.064,0.441,7.416,7.303
12741.867,7.751,129.016,15,0.792,0.014,0.032,0.272,6.601,6.502
12749.631,7.687,130.092,15,0.740,0.010,0.028,0.273,6.600,6.511
12757.332,3.891,256.991,15,0.754,0.010,0.026,0.281,2.787,2.704
12761.236,5.629,177.663,15,0.801,0.009,0.025,0.281,4.478,4.396
12766.877,7.395,135.226,15,0.723,0.009,0.024,0.267,6.341,6.253
12774.286,4.445,224.980,15,0.778,0.009,0.030,0.278,3.316,3.232
12778.744,7.088,141.092,15,0.766,0.009,0.024,0.259,5.996,5.909
12785.845,6.934,144.210,15,0.748,0.010,0.024,0.266,5.855,5.761
12792.792,6.941,144.081,15,0.736,0.010,0.025,0.264,5.874,5.764
12799.746,4.370,228.850,15,0.762,0.009,0.024,0.262,3.280,3.194
12804.128,5.720,174.824,15,0.865,0.009,0.023,0.271,4.520,4.439
12809.862,7.327,136.488,15,0.754,0.009,0.023,0.272,6.236,6.128
12817.201,6.943,144.037,15,0.853,0.009,0.025,0.261,5.762,5.675
12824.158,4.845,206.404,15,0.741,0.009,0.024,0.261,3.778,3.685
12829.015,5.585,179.038,15,0.684,0.009,0.024,0.262,4.574,4.489
12834.614,7.331,136.415,15,0.745,0.009,0.024,0.253,6.268,6.179
12841.958,4.391,227.715,15,0.760,0.010,0.024,0.279,3.287,3.203
12846.363,5.580,179.196,15,0.634,0.009,0.024,0.274,4.606,4.520
12851.956,6.389,156.511,15,0.726,0.009,0.023,0.268,5.330,5.244
12858.359,4.377,228.452,15,0.741,0.010,0.024,0.276,3.294,3.210
12862.750,5.382,185.813,15,0.939,0.010,0.025,0.279,4.097,4.015
12868.145,7.009,142.675,15,0.763,0.010,0.026,0.283,5.896,5.812
12875.167,4.383,228.152,15,0.767,0.009,0.025,0.266,3.283,3.197
12879.562,6.477,154.398,15,1.071,0.009,0.025,0.271,5.068,4.970
12886.052,6.527,153.214,15,0.722,0.010,0.024,0.270,5.469,5.379
12892.592,6.359,157.265,15,0.751,0.009,0.023,0.264,5.279,5.192
12898.964,3.720,268.847,15,0.744,0.010,0.024,0.263,2.647,2.566
12902.697,5.644,177.178,15,0.724,0.009,0.024,0.263,4.591,4.506
12908.354,6.738,148.405,15,0.741,0.009,0.025,0.272,5.659,5.571
12915.106,4.903,203.965,15,0.726,0.009,0.025,0.269,3.841,3.753
12920.021,6.186,161.653,15,0.766,0.010,0.024,0.267,5.085,4.999
12926.221,7.129,140.265,15,0.436,0.010,0.024,0.261,6.367,6.269
12933.363,7.453,134.169,15,0.723,0.009,0.024,0.298,6.368,6.278
12940.829,4.278,233.777,15,0.744,0.009,0.025,0.273,3.190,3.106
12945.120,6.266,159.595,15,0.755,0.009,0.024,0.273,5.171,5.091
12951.399,6.821,146.605,15,0.728,0.009,0.023,0.271,5.758,5.668
12958.235,4.226,236.639,15,0.648,0.011,0.028,0.273,3.232,3.147
12962.473,6.320,158.236,15,0.742,0.010,0.026,0.291,5.218,5.134
12968.806,7.296,137.053,15,0.747,0.009,0.024,0.276,6.208,6.120
12976.116,7.086,141.130,15,0.783,0.009,0.024,0.279,5.957,5.864
12983.217,4.350,229.864,15,0.767,0.010,0.026,0.271,3.242,3.155
12987.581,6.318,158.266,15,0.937,0.009,0.024,0.277,5.038,4.948
12993.916,7.340,136.243,15,0.736,0.010,0.027,0.270,6.263,6.173
13001.269,6.921,144.494,15,0.725,0.009,0.024,0.268,5.852,5.757
13008.203,4.204,237.870,15,0.541,0.015,0.033,0.279,3.294,3.210
13012.420,6.453,154.955,15,0.738,0.010,0.027,0.293,5.353,5.263
13018.887,7.229,138.336,15,0.742,0.010,0.025,0.275,6.143,6.052
13026.130,7.258,137.780,15,0.777,0.009,0.025,0.282,6.131,6.022
13033.400,4.418,226.331,15,0.728,0.010,0.025,0.274,3.349,3.259
13037.834,5.325,187.793,15,0.561,0.010,0.028,0.264,4.427,4.340
13043.174,7.185,139.169,15,0.741,0.009,0.025,0.266,6.112,6.022
13050.373,6.892,145.093,15,0.760,0.010,0.025,0.279,5.783,5.673
13057.283,4.853,206.060,15,0.730,0.010,0.032,0.297,3.751,3.661
13062.153,5.857,170.737,15,0.858,0.010,0.030,0.367,4.556,4.472
13068.023,7.051,141.820,15,0.477,0.010,0.027,0.305,6.199,6.112
13075.087,7.970,125.474,15,0.861,0.010,0.026,0.352,6.687,6.504
13083.081,7.917,126.303,15,0.992,0.018,0.044,0.356,6.457,6.367
13091.011,5.170,193.407,15,0.786,0.011,0.026,0.323,3.991,3.902
13096.195,5.631,177.577,15,0.923,0.011,0.026,0.333,4.305,4.221
13101.840,7.344,136.172,15,0.466,0.010,0.025,0.289,6.522,6.431
13109.196,7.063,141.574,15,0.837,0.010,0.025,0.337,5.822,5.725
13116.273,4.693,213.104,15,0.811,0.010,0.031,0.333,3.471,3.384
13120.979,6.473,154.499,15,0.959,0.010,0.025,0.333,5.110,5.027
13127.465,6.811,146.821,15,0.830,0.010,0.028,0.302,5.606,5.515
13134.290,7.137,140.116,15,0.794,0.010,0.033,0.334,5.932,5.846
13141.440,7.831,127.702,15,0.833,0.010,0.025,0.328,6.602,6.511
13149.284,4.070,245.674,15,0.800,0.010,0.031,0.327,2.869,2.785
13153.368,6.599,151.542,15,0.789,0.010,0.026,0.328,5.411,5.301
13159.995,8.642,115.713,15,0.902,0.019,0.054,0.543,7.057,6.931
13168.683,7.136,140.133,15,0.856,0.010,0.029,0.342,5.865,5.764
13175.833,7.157,139.720,15,0.811,0.010,0.026,0.325,5.952,5.848
13183.003,4.655,214.801,15,0.828,0.010,0.025,0.339,3.417,3.328
13187.674,6.216,160.863,15,1.007,0.015,0.026,0.360,4.774,4.687
13193.903,7.588,131.786,15,0.783,0.010,0.026,0.332,6.403,6.314
13201.504,7.930,126.108,15,0.812,0.011,0.028,0.330,6.716,6.632
13209.447,7.700,129.872,15,0.851,0.011,0.027,0.313,6.462,6.377
13217.160,7.224,138.430,15,0.453,0.010,0.026,0.307,6.396,6.311
13224.397,8.407,118.945,15,0.842,0.012,0.029,0.336,7.146,7.056
13232.817,7.919,126.271,15,0.790,0.010,0.025,0.285,6.777,6.668
13240.750,4.210,237.509,15,0.776,0.009,0.024,0.275,3.095,3.009
13244.973,6.152,162.547,15,0.766,0.010,0.025,0.281,5.035,4.950
13251.141,8.466,118.117,15,0.823,0.015,0.037,0.306,7.235,7.116
13259.632,9.436,105.980,15,1.024,0.033,0.063,0.383,7.854,7.710
13269.092,8.358,119.649,15,0.672,0.022,0.052,0.343,7.203,7.097
13277.465,8.297,120.530,15,0.828,0.017,0.040,0.289,7.075,6.974
13285.775,7.944,125.880,15,0.766,0.011,0.031,0.272,6.829,6.739
13293.732,6.873,145.491,15,0.747,0.010,0.025,0.270,5.785,5.700
13300.618,5.884,169.946,15,0.725,0.010,0.027,0.267,4.818,4.734
13306.518,5.505,181.652,15,0.731,0.011,0.030,0.276,4.419,4.329
13312.036,7.587,131.809,15,0.848,0.009,0.027,0.283,6.383,6.285
13319.636,7.535,132.717,15,0.806,0.005,0.031,0.294,6.361,6.267
13327.185,7.811,128.028,15,0.781,0.012,0.027,0.267,6.687,6.588
13335.008,7.325,136.517,15,0.707,0.011,0.028,0.269,6.274,6.177
13342.347,7.335,136.324,15,0.678,0.009,0.026,0.273,6.316,6.231
13349.695,4.781,209.161,15,0.711,0.009,0.025,0.271,3.731,3.646
13354.493,6.174,161.968,15,1.033,0.011,0.031,0.272,4.786,4.700
13360.680,6.950,143.885,15,0.688,0.010,0.025,0.255,5.938,5.851
13367.643,6.956,143.755,15,0.718,0.010,0.025,0.250,5.921,5.831
13374.612,8.028,124.567,15,0.730,0.010,0.025,0.266,6.964,6.860
13382.653,4.261,234.705,15,0.754,0.010,0.024,0.263,3.175,3.091
13386.928,7.087,141.111,15,0.696,0.010,0.025,0.279,6.042,5.951
13394.028,7.942,125.911,15,0.744,0.009,0.024,0.262,6.869,6.777
13401.983,7.971,125.456,15,0.797,0.009,0.024,0.274,6.832,6.737
13409.967,6.719,148.836,15,0.755,0.010,0.025,0.272,5.623,5.529
13416.700,4.098,244.041,15,0.787,0.012,0.029,0.273,2.959,2.876
13420.811,5.329,187.644,15,0.733,0.010,0.026,0.269,4.260,4.178
13426.153,7.325,136.511,15,0.696,0.010,0.024,0.267,6.297,6.205
13433.492,7.001,142.845,15,0.777,0.010,0.024,0.258,5.899,5.811
13440.507,5.273,189.629,15,0.704,0.010,0.027,0.287,4.206,4.112
13445.795,5.229,191.256,15,0.976,0.010,0.028,0.278,3.901,3.814
13451.039,7.598,131.613,15,0.664,0.011,0.026,0.276,6.584,6.481
13458.654,7.596,131.651,15,0.841,0.019,0.042,0.288,6.354,6.256
13466.268,7.224,138.431,15,0.754,0.012,0.045,0.390,5.983,5.897
13473.507,5.981,167.197,15,0.815,0.010,0.027,0.306,4.786,4.697
13479.504,6.438,155.328,15,1.002,0.011,0.026,0.268,5.097,5.005
13485.955,6.518,153.423,15,0.874,0.009,0.024,0.265,5.312,5.224
13492.485,6.128,163.197,15,0.927,0.010,0.025,0.262,4.871,4.783
13498.626,3.879,257.828,15,0.721,0.010,0.026,0.260,2.828,2.739
13502.518,6.099,163.971,15,0.880,0.010,0.025,0.273,4.876,4.787
13508.631,6.541,152.886,15,0.781,0.012,0.030,0.268,5.413,5.324
13515.186,4.842,206.538,15,0.734,0.010,0.027,0.284,3.751,3.661
13520.040,6.539,152.939,15,0.727,0.010,0.025,0.274,5.470,5.381
13526.593,6.260,159.752,15,0.720,0.010,0.025,0.262,5.210,5.117
13532.866,5.103,195.975,15,0.726,0.009,0.024,0.267,4.043,3.953
13537.981,5.525,180.995,15,0.804,0.010,0.027,0.283,4.369,4.280
13543.520,5.594,178.764,15,0.714,0.010,0.024,0.282,4.530,4.445
13549.128,4.067,245.861,15,0.639,0.009,0.024,0.269,3.094,3.006
13553.208,5.274,189.605,15,0.722,0.009,0.023,0.283,4.205,4.114
13558.496,4.127,242.299,15,0.680,0.010,0.026,0.272,3.107,3.019
13562.636,4.988,200.482,15,0.890,0.010,0.025,0.283,3.745,3.657
13567.639,5.430,184.145,15,0.413,0.010,0.025,0.290,4.659,4.570
13573.082,4.392,227.689,15,0.730,0.010,0.025,0.272,3.321,3.225
13577.490,5.736,174.336,15,0.719,0.011,0.030,0.276,4.661,4.575
13583.239,4.153,240.788,15,0.704,0.010,0.025,0.290,3.092,3.004
13587.409,5.148,194.248,15,0.711,0.010,0.027,0.291,4.074,3.988
13592.572,5.723,174.739,15,0.697,0.010,0.027,0.265,4.689,4.592
13598.314,4.168,239.910,15,0.683,0.011,0.028,0.284,3.129,3.034
13602.496,5.149,194.195,15,0.696,0.010,0.027,0.267,4.115,4.014
13607.659,4.802,208.247,15,0.757,0.011,0.027,0.286,3.687,3.583
13612.475,5.719,174.863,15,0.700,0.010,0.024,0.286,4.666,4.575
13618.207,5.315,188.147,15,0.680,0.009,0.024,0.266,4.303,4.222
13623.535,4.282,233.538,15,0.714,0.009,0.024,0.270,3.227,3.143
13627.830,5.843,171.154,15,0.730,0.009,0.024,0.267,4.780,4.694
13633.686,6.299,158.757,15,0.719,0.010,0.027,0.263,5.246,5.136
13640.000,4.212,237.439,15,0.683,0.011,0.027,0.276,3.182,3.078
13644.225,6.427,155.598,15,0.497,0.011,0.028,0.275,5.582,5.495
13650.666,6.471,154.536,15,0.936,0.011,0.027,0.285,5.178,5.088
13657.150,5.290,189.027,15,0.922,0.010,0.026,0.301,3.998,3.896
13662.455,5.503,181.721,15,0.741,0.011,0.027,0.283,4.405,4.317
13667.971,6.165,162.215,15,0.714,0.010,0.025,0.265,5.117,5.021
13674.148,4.552,219.691,15,0.713,0.010,0.024,0.279,3.492,3.398
13678.714,6.552,152.614,15,0.716,0.011,0.026,0.302,5.461,5.374
13685.280,6.031,165.805,15,0.681,0.010,0.031,0.265,5.007,4.906
13691.327,4.957,201.748,15,0.731,0.010,0.027,0.278,3.877,3.783
13696.298,5.396,185.339,15,0.849,0.016,0.028,0.308,4.157,4.056
13701.706,5.726,174.627,15,0.929,0.010,0.026,0.273,4.456,4.359
13707.446,3.771,265.181,15,0.724,0.009,0.027,0.283,2.695,2.613
13711.230,6.570,152.207,15,0.898,0.010,0.024,0.270,5.336,5.250
13717.813,6.599,151.537,15,0.853,0.011,0.025,0.273,5.406,5.308
13724.426,5.024,199.054,15,0.711,0.010,0.025,0.280,3.965,3.878
13729.463,5.931,168.613,15,0.919,0.010,0.028,0.268,4.672,4.570
13735.407,6.616,151.149,15,0.716,0.010,0.025,0.268,5.564,5.461
13742.037,6.057,165.103,15,0.728,0.010,0.027,0.289,4.961,4.870
13748.108,4.924,203.083,15,0.436,0.010,0.026,0.275,4.142,4.033
13753.045,7.113,140.583,15,0.659,0.010,0.025,0.274,6.113,6.012
13760.172,6.103,163.860,15,0.894,0.010,0.028,0.280,4.855,4.753
13766.288,6.937,144.158,15,0.679,0.010,0.034,0.317,5.858,5.758
13773.238,5.142,194.481,15,0.755,0.010,0.027,0.309,3.985,3.889
13778.399,6.761,147.914,15,0.692,0.026,0.034,0.264,5.696,5.602
13785.173,6.865,145.674,15,0.809,0.012,0.029,0.272,5.708,5.615
13792.051,5.989,166.981,15,0.667,0.010,0.026,0.263,4.987,4.875
13798.070,4.360,229.360,15,0.457,0.010,0.029,0.267,3.560,3.472
13802.443,6.941,144.072,15,0.637,0.009,0.025,0.313,5.920,5.821
13809.397,6.537,152.970,15,0.780,0.011,0.033,0.293,5.362,5.264
13815.949,5.350,186.924,15,0.704,0.010,0.026,0.288,4.287,4.185
13821.318,6.802,147.015,15,0.906,0.013,0.034,0.327,5.471,5.302
13828.137,6.980,143.257,15,0.741,0.015,0.032,0.307,5.844,5.749
13835.132,6.683,149.631,15,0.719,0.011,0.029,0.265,5.622,5.529
13841.829,4.048,247.055,15,0.703,0.012,0.029,0.267,3.000,2.907
13845.890,5.312,188.264,15,1.092,0.010,0.026,0.283,3.867,3.761
13851.216,5.999,166.704,15,0.811,0.010,0.026,0.311,4.805,4.714
13857.229,4.235,236.112,15,0.733,0.011,0.026,0.266,3.164,3.078
13861.478,6.028,165.898,15,0.683,0.010,0.024,0.280,4.998,4.897
13867.519,6.431,155.486,15,0.704,0.010,0.024,0.275,5.384,5.296
13873.964,4.188,238.789,15,0.674,0.011,0.026,0.265,3.178,3.090
13878.165,6.362,157.180,15,0.912,0.010,0.025,0.313,5.069,4.983
13884.541,5.861,170.633,15,0.705,0.010,0.025,0.266,4.812,4.704
13890.415,4.585,218.085,15,0.696,0.010,0.024,0.278,3.544,3.453
13895.018,6.071,164.727,15,0.698,0.012,0.029,0.258,5.039,4.953
13901.102,6.694,149.382,15,0.719,0.010,0.025,0.259,5.648,5.523
13907.822,5.293,188.917,15,0.685,0.019,0.043,0.312,4.181,4.090
13913.129,5.653,176.909,15,0.836,0.011,0.027,0.264,4.480,4.353
13918.795,6.222,160.708,15,0.660,0.011,0.025,0.273,5.219,5.128
13925.032,6.860,145.779,15,0.694,0.010,0.025,0.267,5.829,5.740
13931.905,3.767,265.475,15,0.688,0.010,0.026,0.260,2.746,2.654
13935.688,5.830,171.531,15,0.719,0.017,0.026,0.262,4.766,4.681
13941.531,6.863,145.713,15,0.662,0.011,0.024,0.269,5.863,5.772
13948.407,4.882,204.851,15,0.741,0.011,0.027,0.280,3.785,3.696
13953.305,6.523,153.313,15,0.681,0.023,0.026,0.266,5.486,5.371
13959.879,5.856,170.758,15,0.734,0.016,0.031,0.269,4.767,4.680
13965.749,5.177,193.169,15,0.735,0.014,0.027,0.288,4.067,3.973
13970.939,4.749,210.574,15,0.935,0.010,0.026,0.267,3.477,3.393
13975.701,5.728,174.566,15,0.694,0.010,0.025,0.270,4.695,4.588
13981.443,3.844,260.178,15,0.688,0.010,0.025,0.282,2.805,2.720
13985.300,6.418,155.816,15,0.702,0.016,0.026,0.269,5.374,5.287
13991.731,6.385,156.622,15,0.695,0.010,0.024,0.252,5.369,5.262
13998.144,4.926,203.006,15,0.682,0.018,0.024,0.263,3.906,3.818
14003.083,6.081,164.446,15,0.718,0.010,0.025,0.267,5.028,4.917
14009.178,6.754,148.067,15,0.732,0.012,0.030,0.280,5.663,5.562
14015.945,4.837,206.734,15,0.710,0.011,0.028,0.271,3.783,3.692
14020.796,5.423,184.383,15,0.706,0.010,0.025,0.279,4.370,4.277
14026.232,5.909,169.239,15,0.732,0.011,0.026,0.265,4.840,4.746
14032.154,4.956,201.776,15,0.721,0.010,0.025,0.268,3.897,3.808
14037.125,6.721,148.785,15,0.770,0.014,0.036,0.340,5.514,5.397
14043.876,7.187,139.137,15,0.590,0.023,0.059,0.352,6.088,5.968
14051.083,7.743,129.152,15,0.639,0.028,0.059,0.349,6.598,6.503
14058.842,7.611,131.392,15,0.806,0.021,0.039,0.321,6.370,6.263
14066.470,4.058,246.408,15,0.812,0.020,0.037,0.341,2.795,2.700
14070.544,5.923,168.829,15,0.824,0.018,0.037,0.296,4.691,4.595
14076.484,7.248,137.972,15,0.699,0.016,0.030,0.307,6.155,6.064
14083.746,6.878,145.388,15,0.705,0.013,0.025,0.271,5.827,5.723
14090.638,4.033,247.941,15,0.714,0.013,0.026,0.267,2.977,2.888
14094.685,5.761,173.576,15,0.733,0.012,0.027,0.305,4.639,4.556
14100.459,6.248,160.042,15,0.466,0.012,0.028,0.294,5.405,5.296
14106.729,5.069,197.287,15,0.679,0.028,0.036,0.269,4.020,3.926
14111.813,6.270,159.486,15,0.724,0.014,0.029,0.298,5.162,5.071
14118.096,6.106,163.771,15,0.685,0.013,0.026,0.267,5.079,4.988
14124.216,5.320,187.981,15,0.717,0.016,0.028,0.270,4.253,4.149
14129.549,5.888,169.829,15,1.006,0.011,0.026,0.290,4.515,4.426
14135.451,6.120,163.386,15,0.743,0.011,0.028,0.317,4.983,4.897
14141.585,4.854,205.998,15,0.760,0.011,0.026,0.284,3.739,3.642
14146.454,4.965,201.418,15,0.873,0.012,0.032,0.303,3.692,3.607
14151.433,5.582,179.139,15,0.676,0.011,0.026,0.284,4.547,4.465
14157.029,4.009,249.426,15,0.715,0.012,0.025,0.282,2.939,2.786
14161.051,5.842,171.171,15,0.708,0.010,0.025,0.300,4.759,4.678
14166.907,7.223,138.446,15,0.888,0.011,0.024,0.261,6.006,5.907
14174.143,5.242,190.782,15,0.930,0.012,0.031,0.309,3.917,3.828
14179.398,6.327,158.053,15,0.799,0.010,0.026,0.294,5.164,5.076
14185.739,7.416,134.841,15,0.528,0.011,0.027,0.276,6.539,6.410
14193.186,8.155,122.619,15,1.034,0.021,0.058,0.487,6.466,6.366
14201.356,7.254,137.863,15,0.758,0.016,0.037,0.300,6.098,6.004
14208.624,6.325,158.096,15,0.921,0.014,0.032,0.294,5.023,4.934
14214.962,3.777,264.775,15,0.713,0.012,0.027,0.295,2.694,2.608
14218.753,5.328,187.693,15,0.444,0.011,0.024,0.289,4.522,4.432
14224.093,5.058,197.698,15,0.718,0.011,0.025,0.272,3.997,3.903
14229.165,6.175,161.944,15,0.708,0.011,0.026,0.283,5.112,5.022
14235.354,5.606,178.370,15,0.687,0.011,0.026,0.282,4.565,4.483
14240.974,4.811,207.839,15,0.700,0.011,0.025,0.268,3.773,3.682
14245.801,6.842,146.158,15,0.743,0.016,0.038,0.306,5.690,5.595
14252.657,6.208,161.090,15,0.470,0.015,0.036,0.316,5.327,5.241
14258.879,6.836,146.285,15,0.728,0.014,0.030,0.274,5.749,5.653
14265.729,3.815,262.135,15,0.447,0.010,0.027,0.296,2.997,2.911
14269.558,5.481,182.447,15,0.680,0.011,0.025,0.284,4.445,4.359
14275.053,7.415,134.860,15,0.704,0.011,0.029,0.262,6.373,6.262
14282.481,5.457,183.258,15,0.683,0.010,0.027,0.296,4.405,4.315
14287.951,5.729,174.551,15,0.993,0.010,0.026,0.299,4.361,4.271
14293.694,7.215,138.601,15,0.705,0.011,0.029,0.273,6.159,6.070
14300.923,6.334,157.873,15,0.725,0.013,0.033,0.274,5.252,5.159
14307.271,5.246,190.606,15,0.850,0.011,0.035,0.305,3.995,3.865
14312.546,6.845,146.083,15,0.968,0.020,0.052,0.453,5.283,5.183
14319.405,7.151,139.848,15,0.884,0.012,0.029,0.283,5.906,5.814
14326.570,6.481,154.291,15,0.715,0.011,0.027,0.287,5.405,5.276
14333.064,3.744,267.071,15,0.698,0.012,0.031,0.274,2.693,2.612
