timestamp_ms,frame_time_ms,fps
3058.418,0.529,1890.177
3058.956,0.539,1855.549
3059.504,0.542,1843.739
3060.054,0.521,1917.818
3060.584,0.484,2064.708
3061.074,0.449,2229.297
3061.528,0.488,2050.084
3062.021,0.577,1732.346
3062.604,0.552,1813.082
3063.161,0.575,1740.168
3063.743,0.724,1381.834
3064.472,0.643,1555.689
3065.123,0.609,1642.047
3065.738,2.158,463.416
3067.925,3.421,292.275
3071.391,0.848,1179.048
3072.260,0.665,1503.633
3072.931,0.647,1546.573
3073.587,0.569,1758.560
3074.162,0.615,1625.276
3074.783,0.619,1616.209
3075.412,0.428,2337.841
3075.850,0.671,1489.354
3076.527,0.624,1601.299
3077.157,0.613,1631.798
3077.777,0.573,1744.723
3078.356,0.653,1531.241
3079.015,0.601,1663.769
3079.623,0.472,2118.321
3080.100,0.392,2552.244
3080.497,0.440,2274.909
3080.941,0.410,2438.352
3081.356,3.837,260.652
3085.224,0.552,1811.466
3085.781,0.415,2412.406
3086.202,0.392,2552.368
3086.599,0.358,2790.217
3086.962,0.398,2514.319
3087.365,0.339,2950.775
3087.708,0.355,2818.029
3088.068,0.506,1976.468
3088.605,0.510,1960.492
3089.150,0.627,1595.062
3089.795,0.575,1738.069
3090.376,0.693,1442.685
3091.080,0.751,1331.253
3091.838,0.760,1316.332
3092.616,0.652,1534.915
3093.274,0.583,1714.190
3093.863,0.582,1719.176
3094.452,0.531,1883.555
3094.988,0.424,2360.645
3095.416,0.429,2328.912
3095.850,0.364,2746.468
3096.219,0.396,2525.412
3096.639,0.376,2659.030
3097.021,0.443,2257.036
3097.470,0.418,2392.453
3097.895,0.404,2478.235
3098.304,3.771,265.169
3102.105,0.560,1787.032
3102.670,0.343,2918.481
3103.018,0.364,2744.373
3103.386,0.383,2610.993
3103.773,0.342,2923.994
3104.120,0.322,3105.426
3104.446,0.382,2620.483
3104.832,0.346,2891.853
3105.182,0.332,3014.291
3105.518,0.363,2756.112
3105.885,0.318,3140.901
3106.208,0.320,3122.161
3106.532,0.358,2795.670
3106.894,0.328,3049.087
3107.226,0.316,3165.950
3107.580,0.323,3094.529
3107.909,0.464,2154.184
3108.399,0.320,3123.458
3108.724,0.329,3037.243
3109.057,0.369,2713.093
3109.433,0.471,2121.980
3109.909,0.405,2468.142
3110.319,0.471,2121.228
3110.814,0.388,2574.089
3111.207,0.388,2574.453
3111.600,0.376,2660.912
3111.981,0.352,2840.239
3112.337,0.405,2470.203
3112.747,0.359,2782.632
3113.110,0.388,2577.014
3113.504,0.518,1928.875
3114.027,0.412,2427.567
3114.444,0.525,1903.000
3114.978,3.801,263.056
3118.802,0.552,1811.584
3119.359,0.475,2106.177
3119.841,0.524,1906.952
3120.372,0.612,1635.101
3120.990,0.498,2007.456
3121.494,0.573,1746.646
3122.074,0.565,1770.162
3122.647,0.494,2025.337
3123.146,0.431,2321.608
3123.582,0.405,2468.922
3123.992,0.420,2381.502
3124.423,0.380,2631.711
3124.808,0.382,2618.260
3125.195,0.386,2591.378
3125.586,0.385,2598.300
3125.976,0.381,2625.030
3126.365,0.394,2535.304
3126.764,0.434,2302.869
3127.204,0.404,2475.303
3127.613,0.408,2452.724
3128.025,0.417,2398.835
3128.447,0.408,2453.753
3128.860,0.411,2430.134
3129.277,0.410,2439.429
3129.692,0.375,2666.745
3130.072,0.378,2648.887
3130.454,0.402,2488.974
3130.861,0.410,2440.370
3131.276,3.559,280.955
3134.852,0.477,2095.105
3135.334,0.394,2537.163
3135.733,0.406,2466.018
3136.143,0.384,2605.714
3136.531,0.394,2538.877
3136.930,0.357,2800.603
3137.292,0.409,2445.149
3137.705,0.370,2699.930
3138.080,0.351,2848.573
3138.435,0.414,2415.453
3138.854,0.352,2840.602
3139.210,0.420,2382.280
3139.639,0.543,1840.827
3140.187,0.419,2388.733
3140.611,0.396,2526.484
3141.012,0.371,2697.184
3141.388,0.403,2483.621
3141.795,0.352,2842.354
3142.151,0.360,2774.849
3142.516,0.407,2458.730
3142.927,0.370,2703.506
3143.302,0.381,2624.286
3143.688,0.343,2911.615
3144.036,0.353,2832.789
3144.393,0.352,2840.256
3144.750,0.375,2664.684
3145.130,0.372,2688.028
3145.506,0.432,2314.863
3145.943,0.372,2689.756
3146.319,0.417,2398.248
3146.741,0.375,2665.451
3147.121,0.436,2294.246
3147.562,0.407,2454.168
3147.977,3.717,269.019
3151.717,0.483,2068.672
3152.205,0.403,2483.102
3152.612,0.387,2581.978
3153.004,0.539,1856.452
3153.611,0.541,1849.181
3154.170,0.484,2064.883
3154.660,0.566,1766.432
3155.233,0.644,1553.193
3155.882,0.719,1390.393
3156.609,0.700,1428.449
3157.315,0.681,1467.601
3158.003,0.737,1357.344
3158.745,0.618,1618.649
3159.370,0.687,1456.652
3160.063,0.434,2303.091
3160.503,0.454,2203.696
3160.962,0.392,2548.472
3161.359,0.394,2536.384
3161.759,0.376,2659.956
3162.140,0.390,2562.926
3162.535,0.390,2563.465
3162.934,0.373,2681.778
3163.312,0.465,2151.949
3163.781,0.380,2629.130
3164.166,0.414,2415.138
3164.586,3.575,279.751
3168.189,0.539,1855.009
3168.733,0.388,2579.547
3169.126,0.616,1624.001
3169.754,0.513,1948.968
3170.273,0.421,2373.780
3170.699,0.403,2478.905
3171.108,0.430,2326.084
3171.557,0.382,2620.607
3171.944,0.377,2654.463
3172.326,0.394,2537.743
3172.725,0.374,2670.284
3173.121,0.374,2674.212
3173.500,0.379,2636.505
3173.884,0.373,2678.273
3174.263,0.397,2516.369
3174.665,0.375,2666.930
3175.058,0.377,2653.787
3175.440,0.383,2608.330
3175.828,0.374,2673.418
3176.207,0.397,2517.535
3176.609,0.374,2675.771
3176.996,0.401,2492.001
3177.403,0.397,2520.797
3177.804,0.410,2436.422
3178.219,0.449,2227.464
3178.674,0.373,2683.426
3179.051,0.373,2681.734
3179.428,0.425,2354.587
3179.858,0.370,2699.390
3180.233,0.428,2338.312
3180.665,0.384,2605.985
3181.053,0.393,2542.621
3181.452,3.646,274.278
3185.122,0.534,1874.210
3185.661,0.380,2633.887
3186.045,0.368,2718.389
3186.417,0.430,2326.799
3186.851,0.353,2835.351
3187.209,0.392,2550.311
3187.606,0.364,2746.853
3187.974,0.351,2852.896
3188.329,0.557,1794.601
3188.893,0.577,1732.421
3189.487,0.795,1258.479
3190.648,0.857,1166.545
3191.514,1.091,916.984
3192.634,0.771,1296.612
3193.422,0.774,1292.155
3194.209,0.531,1883.665
3194.746,0.481,2078.440
3195.232,0.508,1968.686
3195.747,0.402,2484.941
3196.155,0.441,2268.860
3196.602,0.369,2710.115
3196.976,0.397,2520.943
3197.377,0.398,2510.752
3197.780,3.317,301.434
3201.117,0.513,1948.569
3201.635,0.371,2697.643
3202.010,0.428,2334.567
3202.443,0.476,2100.108
3202.923,0.402,2486.368
3203.330,0.372,2687.341
3203.707,0.370,2702.820
3204.081,0.353,2829.759
3204.439,0.374,2676.402
3204.818,0.381,2627.154
3205.203,0.360,2780.984
3205.567,0.360,2776.644
3205.932,0.351,2848.727
3206.288,0.378,2643.349
3206.670,0.353,2835.271
3207.028,0.370,2701.199
3207.402,0.352,2839.449
3207.759,0.361,2768.189
3208.125,0.391,2557.604
3208.521,0.377,2654.322
3208.902,0.369,2709.146
3209.276,0.371,2698.684
3209.651,0.359,2787.363
3210.014,0.351,2849.133
3210.370,0.356,2810.244
3210.731,0.380,2634.130
3211.115,0.368,2716.063
3211.488,0.387,2586.231
3211.879,0.403,2478.640
3212.288,0.415,2407.272
3212.708,0.398,2513.896
3213.111,0.372,2688.237
3213.487,0.381,2626.085
3213.873,0.417,2396.013
3214.295,0.382,2617.883
3214.681,3.541,282.413
3218.243,0.499,2003.675
3218.747,0.365,2738.083
3219.117,0.386,2587.503
3219.507,0.414,2415.616
3219.926,0.524,1909.432
3220.455,0.490,2039.826
3220.951,0.589,1699.091
3221.556,0.583,1716.140
3222.144,0.733,1364.808
3222.884,0.709,1410.165
3223.600,0.711,1406.897
3224.317,0.931,1074.184
3225.275,0.837,1194.207
3226.132,0.699,1431.338
3226.837,0.556,1797.601
3227.400,0.416,2401.277
3227.822,0.375,2669.899
3228.201,0.399,2503.699
3228.605,0.370,2700.017
3228.980,0.370,2699.084
3229.355,0.383,2609.522
3229.743,0.368,2717.849
3230.115,0.370,2702.944
3230.490,0.464,2154.662
3230.958,0.378,2646.875
3231.340,3.763,265.725
3235.129,0.608,1645.782
3235.742,0.400,2500.363
3236.146,0.377,2655.394
3236.540,0.423,2363.714
3236.967,0.378,2643.838
3237.350,0.411,2432.309
3237.765,0.389,2569.789
3238.159,0.437,2290.625
3238.620,0.431,2319.056
3239.056,0.437,2287.319
3239.497,0.469,2131.587
3239.970,0.421,2375.444
3240.396,0.414,2414.019
3240.815,0.408,2450.218
3241.227,0.407,2455.199
3241.639,0.399,2504.734
3242.043,0.394,2536.404
3242.442,0.391,2555.767
3242.838,0.406,2463.430
3243.248,0.492,2032.624
3243.745,0.432,2316.643
3244.181,0.465,2149.170
3244.650,0.436,2295.426
3245.090,0.418,2392.871
3245.513,0.491,2035.524
3246.008,0.461,2171.364
3246.473,0.448,2233.065
3246.926,0.454,2203.371
3247.384,0.481,2077.007
3247.870,3.815,262.133
3251.723,0.579,1726.725
3252.308,0.443,2256.745
3252.755,0.368,2715.561
3253.128,0.391,2555.878
3253.524,0.445,2246.247
3253.994,0.440,2272.588
3254.439,0.467,2140.351
3254.911,0.514,1947.389
3255.430,0.479,2087.940
3255.914,0.444,2253.181
3256.363,0.421,2372.969
3256.789,0.407,2458.718
3257.201,0.402,2487.432
3257.608,0.413,2423.408
3258.025,0.392,2548.959
3258.423,0.397,2516.052
3258.825,0.398,2514.174
3259.228,0.411,2431.948
3259.643,0.399,2509.026
3260.047,0.393,2542.356
3260.445,0.393,2541.386
3260.843,0.431,2322.692
3261.279,0.395,2530.409
3261.679,0.396,2523.602
3262.081,0.410,2436.944
3262.496,0.395,2529.449
3262.896,0.412,2427.461
3263.313,0.395,2531.806
3263.713,0.409,2446.214
3264.127,0.412,2424.995
3264.552,3.760,265.946
3268.329,0.512,1954.767
3268.846,0.420,2383.069
3269.270,0.392,2548.245
3269.667,0.416,2404.447
3270.088,0.373,2680.304
3270.465,0.390,2561.738
3270.860,0.397,2518.112
3271.262,0.400,2499.981
3271.667,0.414,2416.913
3272.086,0.394,2537.685
3272.485,0.399,2504.991
3272.889,0.396,2523.150
3273.290,0.394,2539.231
3273.688,0.410,2438.483
3274.103,0.406,2464.371
3274.514,0.406,2460.218
3274.926,0.419,2387.889
3275.349,0.406,2465.362
3275.760,0.394,2535.934
3276.159,0.416,2404.384
3276.580,0.392,2550.110
3276.980,0.406,2462.733
3277.391,0.399,2508.951
3277.795,0.393,2543.630
3278.193,0.418,2394.252
3278.615,0.393,2542.433
3279.013,0.394,2535.465
3279.412,0.409,2447.645
3279.826,0.394,2538.728
3280.225,0.404,2474.690
3280.633,0.420,2379.179
3281.059,3.447,290.105
3284.525,0.525,1905.880
3285.055,0.403,2484.157
3285.462,0.387,2586.693
3285.853,0.410,2439.185
3286.268,0.401,2493.604
3286.674,0.372,2685.429
3287.051,0.388,2576.124
3287.443,0.376,2656.748
3287.832,0.370,2702.184
3288.207,0.383,2609.488
3288.594,0.414,2414.567
3289.014,0.557,1796.555
3289.586,0.597,1676.114
3290.200,0.665,1503.511
3290.891,0.803,1245.034
3291.729,0.844,1185.210
3292.586,0.736,1359.324
3293.340,0.690,1449.460
3294.038,0.638,1567.713
3294.683,0.539,1853.730
3295.230,0.416,2404.760
3295.672,0.417,2400.845
3296.093,0.388,2575.521
3296.486,0.378,2646.091
3296.869,0.400,2500.194
3297.284,0.453,2209.549
3297.741,0.413,2422.287
3298.159,3.754,266.402
3301.944,0.506,1976.832
3302.456,0.414,2412.627
3302.875,0.385,2598.300
3303.265,0.398,2513.396
3303.668,0.416,2403.575
3304.088,0.373,2682.749
3304.466,0.392,2553.020
3304.862,0.375,2665.536
3305.242,0.386,2589.915
3305.633,0.385,2598.023
3306.022,0.371,2697.337
3306.398,0.392,2549.317
3306.795,0.370,2704.259
3307.169,0.370,2706.301
3307.543,0.391,2555.577
3307.939,0.399,2503.712
3308.343,0.413,2422.903
3308.761,0.406,2462.945
3309.172,0.408,2451.623
3309.585,0.427,2340.797
3310.017,0.395,2530.339
3310.417,0.400,2497.091
3310.823,0.412,2429.053
3311.240,0.409,2445.388
3311.654,0.399,2509.203
3312.057,0.401,2493.243
3312.463,0.400,2501.732
3312.868,0.409,2442.539
3313.282,0.399,2503.311
3313.687,0.432,2313.936
3314.124,0.416,2404.389
3314.558,4.027,248.322
3318.614,0.483,2070.758
3319.103,0.418,2389.526
3319.526,0.408,2451.305
3319.939,0.407,2458.712
3320.350,0.417,2395.410
3320.773,0.408,2452.501
3321.185,0.417,2399.163
3321.607,0.382,2618.267
3321.994,0.394,2536.758
3322.393,0.415,2408.141
3322.813,0.421,2376.979
3323.239,0.592,1688.890
3323.867,0.587,1703.456
3324.481,0.764,1308.983
3325.261,0.888,1126.015
3326.175,0.776,1287.847
3326.978,0.729,1371.910
3327.740,0.591,1691.919
3328.338,0.506,1974.766
3328.857,0.887,1127.958
3329.770,0.653,1530.276
3330.441,0.730,1370.389
3331.178,0.832,1201.721
3332.023,0.759,1317.277
3332.797,3.532,283.126
3336.354,0.553,1807.694
3336.911,0.342,2927.538
3337.257,0.399,2507.491
3337.660,0.363,2757.898
3338.027,0.317,3154.684
3338.348,0.383,2611.246
3338.735,0.316,3161.755
3339.055,0.337,2969.906
3339.395,0.352,2841.523
3339.765,0.535,1869.131
3340.309,0.450,2220.934
3340.788,0.467,2140.274
3341.260,0.454,2202.304
3341.718,0.383,2610.932
3342.106,0.380,2630.458
3342.490,0.358,2790.101
3342.853,0.368,2720.067
3343.225,0.359,2785.314
3343.588,0.364,2747.207
3343.957,0.353,2831.714
3344.314,0.373,2681.770
3344.691,0.334,2994.586
3345.029,0.334,2989.724
3345.367,0.340,2941.462
3345.711,0.332,3012.366
3346.047,0.333,3007.229
3346.384,0.330,3029.055
3346.718,0.336,2975.146
3347.057,0.372,2685.148
3347.434,0.465,2148.759
3347.903,3.532,283.127
3351.452,0.588,1699.923
3352.045,0.409,2446.866
3352.459,0.494,2026.211
3352.956,0.536,1864.002
3353.497,0.495,2018.388
3353.997,0.380,2628.245
3354.382,0.485,2059.974
3354.871,0.467,2141.126
3355.343,0.531,1883.367
3355.881,0.613,1630.678
3356.510,0.638,1568.195
3357.162,0.987,1013.399
3358.172,0.878,1138.566
3359.075,1.000,999.974
3360.088,0.619,1616.601
3360.714,0.484,2065.386
3361.203,0.508,1966.634
3361.716,0.499,2002.014
3362.219,0.517,1933.914
3362.740,0.513,1950.173
3363.257,0.667,1499.239
3363.952,0.553,1809.247
3364.509,3.624,275.932
3368.171,0.585,1709.311
3368.782,0.452,2214.079
3369.239,0.423,2364.670
3369.666,0.464,2156.390
3370.134,0.422,2369.814
3370.562,0.415,2408.501
3370.982,0.395,2529.302
3371.383,0.452,2214.030
3371.839,0.408,2448.208
3372.252,0.418,2394.361
3372.675,0.421,2378.019
3373.101,0.373,2679.162
3373.479,0.439,2279.779
3373.922,0.377,2655.676
3374.304,0.469,2133.115
3374.778,0.407,2454.186
3375.190,0.429,2330.503
3375.624,0.410,2439.042
3376.039,0.395,2528.554
3376.439,0.407,2454.855
3376.851,0.417,2400.597
3377.273,0.406,2462.502
3377.683,0.389,2568.904
3378.078,0.410,2438.959
3378.492,0.392,2547.933
3378.890,0.405,2468.002
3379.299,0.404,2476.014
3379.708,0.389,2573.327
3380.101,0.392,2548.076
3380.499,0.427,2344.517
3380.930,0.404,2474.139
3381.342,3.906,256.004
3385.266,0.496,2015.824
3385.767,0.416,2401.952
3386.189,0.422,2367.839
3386.756,0.493,2027.464
3387.258,0.536,1865.790
3387.821,0.483,2070.955
3388.309,0.488,2050.470
3388.803,0.564,1771.649
3389.372,0.423,2362.530
3389.800,0.478,2090.122
3390.285,0.422,2370.438
3390.713,0.406,2460.152
3391.124,0.402,2485.472
3391.532,0.418,2390.960
3391.955,0.415,2411.114
3392.374,0.406,2461.466
3392.785,0.409,2446.310
3393.199,0.458,2181.539
3393.662,0.390,2563.419
3394.057,0.405,2467.320
3394.467,0.401,2491.194
3394.873,0.446,2241.032
3395.324,0.434,2306.629
3395.763,0.401,2493.461
3396.169,0.431,2318.276
3396.605,0.391,2558.422
3397.000,0.406,2465.660
3397.410,0.435,2300.130
3397.849,0.400,2497.783
3398.255,3.542,282.355
3401.813,0.496,2015.934
3402.314,0.451,2216.759
3402.769,0.396,2526.861
3403.186,0.420,2382.734
3403.610,0.396,2528.202
3404.010,0.373,2683.130
3404.387,0.395,2531.722
3404.786,0.376,2659.652
3405.167,0.376,2657.786
3405.579,0.407,2458.912
3405.990,0.462,2162.817
3406.460,0.443,2257.673
3406.908,0.435,2297.103
3407.349,0.429,2333.406
3407.783,0.389,2571.725
3408.176,0.444,2253.404
3408.625,0.395,2530.121
3409.025,0.394,2538.619
3409.423,0.446,2244.613
3409.874,0.389,2567.783
3410.267,0.405,2468.557
3410.677,0.400,2497.309
3411.082,0.388,2578.961
3411.474,0.447,2236.546
3411.925,0.389,2569.485
3412.319,0.483,2070.788
3412.807,0.435,2297.520
3413.247,0.418,2394.389
3413.670,0.438,2283.340
3414.112,0.447,2236.771
3414.565,3.963,252.311
3418.597,0.473,2112.026
3419.075,0.420,2382.904
3419.499,0.404,2477.418
3419.908,0.591,1691.003
3420.508,0.679,1471.889
3421.209,0.850,1175.854
3422.075,0.968,1032.812
3423.056,0.927,1079.135
3424.002,0.748,1337.462
3424.758,0.595,1680.291
3425.363,0.587,1702.644
3425.958,0.535,1868.631
3426.500,0.438,2283.799
3426.944,0.415,2409.052
3427.365,0.420,2378.879
3427.790,0.399,2507.655
3428.194,0.420,2379.083
3428.619,0.394,2539.102
3429.018,0.393,2545.890
3429.416,0.412,2429.313
3429.832,0.393,2541.419
3430.230,0.438,2281.001
3430.673,0.382,2618.514
3431.060,3.548,281.863
3434.635,0.486,2058.757
3435.125,0.390,2563.419
3435.520,0.569,1757.164
3436.095,0.382,2616.924
3436.482,0.415,2411.167
3436.901,0.388,2578.276
3437.297,0.422,2369.590
3437.723,0.438,2285.699
3438.165,0.354,2828.150
3438.524,0.402,2487.216
3438.931,0.370,2705.525
3439.305,0.392,2552.056
3439.702,0.411,2433.149
3440.118,0.414,2413.605
3440.537,0.385,2600.760
3440.927,0.371,2695.832
3441.302,0.422,2369.023
3441.729,0.360,2780.906
3442.093,0.393,2541.580
3442.491,0.417,2400.309
3442.912,0.391,2559.299
3443.308,0.418,2391.469
3443.731,0.373,2678.172
3444.109,0.389,2569.525
3444.503,0.375,2668.467
3444.882,0.387,2583.492
3445.274,0.393,2544.465
3445.672,0.374,2677.226
3446.050,0.393,2547.102
3446.447,0.419,2387.256
3446.871,0.380,2631.641
3447.259,0.403,2478.438
3447.667,0.395,2530.083
3448.067,3.666,272.809
3451.752,0.489,2043.594
3452.247,0.455,2196.021
3452.707,0.382,2615.459
3453.094,0.605,1651.773
3453.707,0.554,1806.574
3454.272,0.528,1894.876
3454.808,0.540,1852.438
3455.355,0.633,1579.991
3455.994,0.958,1044.128
3456.985,0.939,1064.945
3457.946,0.964,1036.884
3458.953,0.876,1142.181
3459.837,0.500,1998.969
3460.343,0.480,2084.384
3460.829,0.421,2377.392
3461.254,0.497,2010.466
3461.756,0.440,2274.593
3462.201,0.445,2249.036
3462.650,0.425,2352.753
3463.080,0.478,2092.558
3463.564,0.437,2287.597
3464.006,0.515,1941.646
3464.531,0.809,1235.477
3465.356,4.680,213.671
3470.102,0.729,1371.688
3470.838,0.603,1658.094
3471.448,0.514,1944.167
3471.969,0.454,2204.897
3472.432,0.507,1973.165
3472.946,0.490,2040.129
3473.443,0.489,2044.450
3473.939,0.462,2164.572
3474.408,0.509,1963.059
3474.923,0.491,2038.283
3475.418,0.468,2135.237
3475.892,0.448,2230.818
3476.345,0.445,2246.595
3476.795,0.450,2220.574
3477.249,0.441,2267.898
3477.695,0.440,2270.978
3478.139,0.463,2159.104
3478.607,0.442,2261.732
3479.054,0.437,2288.141
3479.495,0.454,2202.202
3479.953,0.437,2288.214
3480.395,0.460,2172.501
3480.859,0.456,2191.137
3481.321,3.911,255.659
3485.248,0.468,2137.725
3485.720,0.482,2073.734
3486.207,0.482,2075.373
3486.694,0.447,2239.456
3487.145,0.474,2110.818
3487.623,0.448,2233.384
3488.075,0.429,2330.394
3488.509,0.412,2424.454
3488.925,0.479,2086.198
3489.409,0.581,1722.297
3490.005,0.668,1497.241
3490.682,0.910,1099.283
3491.619,1.038,963.379
3492.677,0.788,1269.754
3493.483,0.719,1390.138
3494.212,0.491,2035.052
3494.708,0.503,1988.977
3495.216,0.458,2182.629
3495.678,0.411,2432.445
3496.094,0.426,2348.713
3496.524,0.409,2444.820
3496.937,0.429,2333.537
3497.370,0.444,2254.593
3497.818,3.559,280.944
3501.399,0.558,1792.928
3501.963,0.382,2618.754
3502.349,0.410,2436.849
3502.764,0.386,2593.428
3503.158,0.400,2501.207
3503.563,0.366,2731.032
3503.934,0.369,2706.419
3504.308,0.394,2540.747
3504.706,0.370,2700.105
3505.081,0.393,2546.408
3505.478,0.404,2477.873
3505.886,0.353,2830.985
3506.244,0.421,2375.246
3506.670,0.352,2842.468
3507.026,0.366,2735.110
3507.396,0.357,2803.539
3507.757,0.353,2836.292
3508.114,0.358,2793.538
3508.476,0.396,2524.978
3508.877,0.367,2722.748
3509.248,0.405,2467.101
3509.658,0.348,2873.720
3510.010,0.351,2847.786
3510.366,0.425,2354.154
3510.796,0.434,2302.948
3511.235,0.416,2404.997
3511.656,0.396,2522.978
3512.057,0.411,2432.664
3512.473,0.415,2412.027
3512.892,0.422,2367.833
3513.320,0.428,2334.589
3513.753,0.468,2138.745
3514.225,0.452,2210.306
3514.682,0.482,2073.575
3515.171,3.777,264.795
3518.966,0.497,2010.798
3519.469,0.403,2481.439
3519.877,0.530,1886.664
3520.418,0.547,1829.010
3520.970,0.479,2086.528
3521.455,0.499,2005.680
3521.960,0.482,2073.385
3522.447,0.467,2139.774
3522.920,0.467,2139.294
3523.392,0.416,2404.297
3523.813,0.395,2528.995
3524.213,0.432,2315.292
3524.650,0.378,2642.113
3525.033,0.385,2598.530
3525.423,0.387,2583.605
3525.815,0.383,2613.129
3526.202,0.403,2479.495
3526.610,0.375,2665.295
3526.990,0.379,2636.297
3527.375,0.376,2656.198
3527.756,0.376,2660.926
3528.136,0.388,2577.273
3528.529,0.376,2661.245
3528.910,0.375,2669.215
3529.289,0.388,2577.805
3529.682,0.388,2579.407
3530.074,0.401,2492.566
3530.481,0.456,2192.665
3530.942,0.411,2435.075
3531.357,0.439,2278.595
3531.803,3.834,260.807
3535.649,0.545,1833.540
3536.200,0.473,2116.133
3536.677,0.426,2349.354
3537.108,0.435,2296.765
3537.561,0.421,2375.703
3537.987,0.405,2470.679
3538.397,0.434,2304.137
3538.836,0.409,2446.004
3539.249,0.408,2451.780
3539.662,0.433,2309.634
3540.100,0.435,2298.454
3540.540,0.475,2103.943
3541.042,0.435,2297.124
3541.483,0.456,2194.441
3541.943,0.464,2155.265
3542.414,0.489,2045.404
3542.912,0.498,2006.376
3543.418,0.425,2353.262
3543.848,0.398,2510.853
3544.252,0.468,2138.489
3544.724,0.428,2335.172
3545.158,0.477,2096.968
3545.640,0.400,2499.281
3546.045,0.427,2341.756
3546.477,0.427,2343.128
3546.909,0.466,2145.821
3547.380,0.454,2202.682
3547.839,0.433,2308.962
3548.278,3.726,268.412
3552.042,0.534,1871.310
3552.582,0.410,2441.210
3552.996,0.584,1712.525
3553.601,0.559,1789.082
3554.173,0.819,1221.680
3555.009,1.122,891.075
3556.174,1.151,868.683
3557.361,0.857,1166.590
3558.232,0.743,1346.727
3559.016,0.669,1495.090
3559.695,0.517,1934.775
3560.218,0.588,1701.111
3560.811,0.553,1809.886
3561.368,0.490,2040.800
3561.863,0.488,2048.009
3562.356,0.471,2121.606
3562.832,0.435,2301.258
3563.271,0.498,2007.045
3563.775,0.475,2105.471
3564.255,0.459,2178.516
3564.719,0.539,1854.204
3565.264,0.452,2212.448
3565.750,4.027,248.353
3569.835,0.468,2137.355
3570.308,0.537,1861.792
3570.851,0.449,2228.139
3571.305,0.464,2154.648
3571.782,0.406,2463.527
3572.192,0.414,2416.206
3572.611,0.465,2151.694
3573.101,0.429,2332.786
3573.535,0.471,2124.121
3574.011,0.423,2361.454
3574.439,0.407,2459.274
3574.850,0.423,2366.802
3575.278,0.423,2365.358
3575.706,0.415,2407.637
3576.126,0.516,1937.023
3576.672,0.438,2284.602
3577.114,0.417,2397.145
3577.536,0.415,2410.859
3577.956,0.434,2306.683
3578.395,0.404,2472.536
3578.805,0.414,2414.514
3579.224,0.408,2453.235
3579.636,0.379,2639.323
3580.020,0.379,2641.533
3580.404,0.414,2415.961
3580.822,0.369,2707.151
3581.196,3.660,273.253
3584.895,0.527,1896.249
3585.427,0.468,2137.647
3585.899,0.377,2649.231
3586.281,0.502,1990.521
3586.815,0.452,2211.548
3587.304,0.775,1289.745
3588.111,0.647,1545.734
3588.768,0.704,1421.109
3589.481,0.796,1255.633
3590.630,0.805,1242.424
3591.456,0.968,1032.916
3592.433,0.766,1305.877
3593.207,0.900,1111.506
3594.113,1.270,787.140
3595.394,1.290,775.316
3596.695,1.330,751.668
3598.038,1.448,690.619
3599.517,3.964,252.258
3603.512,0.704,1419.561
3604.224,0.446,2243.939
3604.674,0.559,1789.808
3605.239,0.426,2345.029
3605.671,0.410,2440.489
3606.085,0.382,2617.657
3606.473,0.361,2773.733
3606.838,0.367,2727.367
3607.210,0.365,2739.996
3607.580,0.417,2398.588
3608.001,0.379,2639.393
3608.385,0.382,2617.671
3608.772,0.380,2631.627
3609.157,0.370,2705.642
3609.531,0.389,2568.423
3609.925,0.372,2690.081
3610.301,0.382,2615.131
3610.688,0.378,2642.587
3611.072,0.374,2672.339
3611.450,0.444,2252.044
3611.899,0.375,2667.542
3612.278,0.465,2148.939
3612.748,0.389,2570.549
3613.142,0.372,2691.718
3613.518,0.434,2303.755
3613.957,0.387,2584.868
3614.348,0.465,2152.806
3614.819,3.838,260.538
3618.700,0.491,2035.093
3619.197,0.466,2145.587
3619.668,0.588,1700.429
3620.275,0.663,1508.255
3620.960,0.853,1171.816
3621.835,0.887,1127.054
3622.743,0.797,1255.036
3623.623,0.755,1324.051
3624.402,0.699,1429.615
3625.128,0.637,1569.046
3625.778,0.543,1841.960
3626.326,0.455,2200.196
3626.785,0.427,2341.860
3627.217,0.458,2183.268
3627.679,0.414,2417.900
3628.097,0.437,2289.168
3628.538,0.410,2437.996
3628.952,0.410,2438.037
3629.367,0.424,2357.190
3629.795,0.468,2136.574
3630.268,0.437,2287.293
3630.709,0.466,2145.177
3631.180,3.949,253.198
3635.147,0.529,1888.735
3635.681,0.412,2427.361
3636.097,0.399,2506.008
3636.501,0.450,2220.377
3636.955,0.404,2478.143
3637.363,0.432,2313.920
3637.800,0.392,2552.733
3638.196,0.431,2320.288
3638.631,0.655,1526.321
3639.291,0.504,1984.596
3639.800,0.445,2247.282
3640.249,0.456,2193.897
3640.710,0.447,2239.015
3641.161,0.481,2078.574
3641.647,0.450,2222.375
3642.101,0.477,2097.610
3642.582,0.408,2451.858
3642.994,0.410,2436.546
3643.409,0.419,2386.811
3643.832,0.386,2593.153
3644.222,0.446,2243.239
3644.671,0.383,2608.977
3645.059,0.382,2618.487
3645.444,0.442,2262.966
3645.890,0.396,2523.940
3646.290,0.433,2309.005
3646.728,0.438,2282.292
3647.170,0.470,2128.448
3647.644,0.425,2350.359
3648.074,4.093,244.312
